ID,Nom,Categorie,PrixAchat_FDJ,PrixVente_FDJ,Quantite,DateExpiration,PrixAchat_original_avant_correction,ProductID
144,DOPPELHERZ AKTIV JOINTS 1200 ULTRA 30CAPS,Médicaments,1910,2000,3,,,8EDE4DDD-C5A5-4FD0-8379-93FEF0F3C4B5
271,LAMALINE VIATRIS 16 GELULES,Non catégorisé,700,0,5,,700000,14818CAE-0894-41D5-9A0A-93FF3466C04C
713,DEBRIDAT 100MG CPR BT/30,Non catégorisé,1350,1500,5,1/10/2026 12:00:00 AM,,AECC98BD-CEFF-4836-982B-9425F6BD641C
553,PASSEDYL ENF/BB SP FL125ML,Sirop,900,1050,0,1/2/2028 12:00:00 AM,,CDE79B97-E267-4EAF-9702-9439743C3BF5
602,SERINGUE 5 CC 21 G  (DR ),Non catégorisé,45,50,119,,,3425C668-7CF3-4849-886B-94499AD0AB2E
891,EVOLUDERM ANTI-IMPERFECTIONS 2EN1 NETTOYANT/MASQ     TB 150ML,Non catégorisé,605,900,6,,,34AC2EC3-0D1D-4D42-8B2E-9451270BBBA3
674,OLANZAPINE MYL 10MG 28CP,Non catégorisé,3200,3250,1,1/1/2028 12:00:00 AM,,23C44450-AA65-4F49-BE4A-945BBEF10A46
26,PARADEL CPR 2.5MG,Médicaments,1200,1300,0,1/11/2027 12:00:00 AM,,A529B674-4744-4779-9867-94917EAC5D20
186,GRANIONS DECONTRACTANT MUSCULAIRE FORT,Médicaments,1590,1690,2,,,E820D3C3-5996-4064-A9B8-94941AE271EE
971,ATORVASTATINE CRIS 20MG CP B30,Médicaments,1100,1800,28,,,EB1C1E69-3191-4450-9037-94959B236C21
550,PARODONTAX BLANCHEUR  GINGIV T/75ML,Non catégorisé,750,800,7,,,91026428-BE82-494A-8748-94B141D36AE8
69,VITAMINE C 500MG CPR/30 acroq,Médicaments,0,950,0,,,9B2E145F-498A-478D-92F2-94C59D499258
232,AZITRINE 500MG CP B/3,Médicaments,1350,1450,0,,,4F5F2ADA-7ACC-46B4-872C-94D716AAE3C9
418,ATACAND CPR 4MG B/30 (FR),Non catégorisé,3800,0,0,,,11D10B90-EE10-48DA-A9AE-94E8D65A68CB
1221,MONODOKS 100 MG 14 CAPS DR DOXYCYCLIN,Médicaments,900,1000,6,,,0E3F2BBC-2F93-4EEE-8657-954048A9AC7D
1275,CYTEAL SOL EXT.FL250ML,Non catégorisé,1200,1300,14,,,E7C2253C-3A83-4B82-8AF7-9547AF51D272
142,DOPPELHERZ AKTIV COENZYM Q10+B-VIT 30CAP,Non catégorisé,1490,0,3,,1490000,89DAF9C8-5555-4B8F-9517-9585CC6F5EBF
1127,AKTIV NACHT-KOMPLEX,Non catégorisé,1000,1100,3,,,32353225-5418-4448-B5E8-95974678E7B1
1148,DAPAKINE 500MG,Non catégorisé,2400,2500,2,,,E673CC46-F93C-44DB-AD21-959EF87DDB58
319,TEGRETOL LP 200MG CPR SECABLE 30,Médicaments,1310,1460,0,,,8048FB2D-0622-4FB8-BAE2-95A32FD5AEC1
569,SIMVASTATINE SANDOZ 40 MG 30 CPR,Non catégorisé,1600,0,0,,,584E131E-7B6C-4FFB-B730-95E3F7794B28
67,ALVITYL PLUS CPR ENROBES,Non catégorisé,0,1550,5,,,51B29292-26A1-4B8E-8076-95FDC18E7D01
1178,BIOHEALTH VIVOTRUM CHILDREN GUMMIES B/30,Non catégorisé,900,1000,15,,,0421C7F8-BBC3-43A4-9281-960165B78B48
266,LEVOTHYROX 100MG CPR B/30,Non catégorisé,690,700,12,,690000,7B246B90-32EE-4EF0-AA57-960F1F3C5079
80,VALDA DIET PAST BT FER 60,Para-médical,350,400,4,1/5/2028 12:00:00 AM,,1C64E564-C32C-4CDC-BEFE-9611B68F6239
365,METROZAL SUSP 120ML,Non catégorisé,250,300,10,1/3/2028 12:00:00 AM,,236FAD86-F8A7-4ADE-908E-9657BFA5D52C
825,FBOTTLE PERFECT EASY GL 150 SLOW UNI SIL,Non catégorisé,2500,2600,6,,,D07F57D5-1985-4361-8723-966D765F1A0F
1070,VORMOX SIROP,Sirop,0,700,17,,,45DE79A9-761B-4900-A122-9684AC67F2CB
397,AERIUS (FR) 5MG CPR B15,Médicaments,1850,1500,3,1/12/2026 12:00:00 AM,,1E8D9116-C1D2-4D60-BA56-96D0E6E1FC29
1268,JUVAMINE MAGNESIUM EFFERVESCENT,Vitamine,0,1200,9,,,7773CE39-20AE-4071-8886-9793E69C1839
665,MAXIDROL POM OPHT. TB3.5G,Médicaments,700,700,4,,,CF4DAE6D-A98E-4E77-A4DD-97A992CDC23A
175,MYCOSEDERMYL CREME NIT/ ECANAZOLE 1% 30G,Non catégorisé,830,0,10,,830000,CE834529-120C-411C-9A3F-97EA0330EDA1
561,SENSODYNE BAD PRECISION EXTRA SOUPLE,Non catégorisé,550,600,5,1/1/2029 12:00:00 AM,,3F08FC03-7DFE-403D-B09E-980247E366D2
919,COLGATE BAD ZIG ZAG SOFT,Non catégorisé,235,350,10,,,E0003A3E-E1D6-410A-8322-9805BF99DFDB
30,CELESTENE 2MG CPR DISP BT20,Médicaments,1100,1150,3,1/3/2027 12:00:00 AM,,655EAA57-CC8B-4C5A-918D-983B64FE6792
197,DOLIMEX PARACETAMOL SUPPO 250MG B/10,Suppositoire,290,400,9,,,688A2E26-5CEC-4A12-AC75-98FD9C0D89B0
725,ANTADYS 100MG CPR BT15,Non catégorisé,900,1000,0,1/2/2028 12:00:00 AM,,20F2FBF6-38FE-4D56-B0B3-99B24BA7F50A
646,PERFECTIL ORIGINAL TRIPLE ACTIVE,Médicaments,1080,0,0,1/6/2027 12:00:00 AM,,4FB081D4-038D-4C1B-A867-9A33E1DF39C4
381,NEOMOX 500 MG  PDR60 ML (CLAMOXYL ),Non catégorisé,370,600,13,1/2/2028 12:00:00 AM,,D0B763B3-2055-4C4E-ABBB-9A3866ECEC1D
958,GANT LATEX SIZE M/L B/100,Para-médical,1500,1600,9,,,04FC0045-46DC-46A8-BBFA-9A57CF46B430
748,CARDENSIEL 5MG CPR SECABLE 30,Médicaments,1230,1360,9,,,DF6CB397-0944-427F-9111-9A8FECC8DAD9
299,OMEPRAZOLE MYLAN 20MG BT/28,Non catégorisé,1050,0,0,,1050000,99137E42-6910-4735-8037-9AD54EBF5607
840,BM MASSAGE OIL 200ML SENSITIVE,Non catégorisé,1500,1600,6,,,BD70DC2C-661E-4B99-B88E-9AD6BB8D2B72
321,GLUCOSE INJ 5% 500ML,Non catégorisé,250,350,34,,,B60612C8-913F-4921-AD00-9AEEA671EEC5
1044,URINEX EGYO 24S S.G CAPS,Non catégorisé,600,700,20,,,E41718DF-38EA-4184-9B0C-9B275E092AEF
218,JANUMET 50/1000MG 56 FILM KAPLI TABLETS,Non catégorisé,2900,0,2,,2900000,5662C037-17A6-475B-A227-9B4F33420E8F
726,BETAMETHASONE GH 2MG CPR B/20,Non catégorisé,800,850,3,1/12/2026 12:00:00 AM,,B585B526-B1C3-4C48-BA58-9B98F9BE71F2
273,OROKEN 100MG/5ML SUSP0,Non catégorisé,2800,2850,0,,,14CB7600-9A86-46FB-B29A-9BB274DEFB60
1166,RIVAXIME (CEFIXIME) 200 MG B/5,Médicaments,700,800,1,,,B04F19CD-B87B-4E71-A463-9BE9A6ED95ED
457,DRENOXOL SIROP FL200ML,Non catégorisé,1000,0,0,,,A0095B3E-017B-426A-BAF6-9C4C326C707F
1141,matnida  injectable,Non catégorisé,0,750,0,,,600B321B-5AFB-482A-B1EB-9C96F545676B
929,COLGATE BAD PREMIER WHITE MEDIUM,Non catégorisé,262,390,12,,,5DCB94B4-1290-447A-AD65-9CB4C74DA736
828,BOTTLE WB PP WHITE GRL 250MED SIL,Non catégorisé,1636,1740,6,,,93C46C71-CFEC-4A60-A5E0-9CCB094CA793
155,DOPPELHERZ SYSTEM KOLLAGEN BEAUTY 30 AMP,Non catégorisé,10500,0,1,,10500000,4F2B4CFE-1F9A-4233-BE0E-9CD6005B1A7F
892,EVOLUDERM ANTI-IMPERFECTION GEL EXFOLIANT TB 150ML g,Non catégorisé,605,900,6,,,CDF8AC6B-C72C-4FEE-9A94-9CF3BD84EAC9
226,RHINATHIOL PROMETHAZINE SP 125ML,Sirop,990,800,23,,,B5FB575B-209D-4CCF-91D1-9D15D4CDCDB1
146,DOPPELHERZ AKTIV MEN ACTIVE 30CPS,Médicaments,2240,2540,5,,,E2404CEE-6CB0-4143-86B3-9D841EA6C2AF
209,FLUGEN 50MG/5ML PDRE SUSP BUV F/60ML,Non catégorisé,380,0,5,,380000,E928E88C-8B9E-4F32-880D-9D936F85C05D
472,ERY 500MG CPR BT20,Médicaments,1550,1800,10,1/10/2027 12:00:00 AM,,96E386C4-0419-4B5C-8C30-9DC2878C28AD
1260,BONCIPRO 0.3,Collyre,0,750,7,,,9A1F0A19-DB98-49CB-8C29-9E207FE5C75A
1105,GAVISCON SACHET BT24,Sachet,1500,1800,9,,,9E9BB040-C3DE-4A1F-AFD2-9E2F45A4DE27
1301,RINOMICINE 10MG SACH B/10,Non catégorisé,600,700,19,,,476713F6-3888-4114-BA4A-9E4E9F8C7828
412,ARTANE 5MG CPR BT50,Non catégorisé,700,850,0,,,67FC5757-C8F2-4C84-B7AB-9EEB0EAEE8D9
435,BRUFEN COLD 400 MG B/20TAB ( EGYPT ),Non catégorisé,800,0,0,,,1818D36B-79F2-4789-8C4A-9EF32E5DCD73
476,FERROSTRANE SP 125ML,Sirop,850,1100,25,1/8/2028 12:00:00 AM,,B04BCAF6-85E6-4E51-AF39-9EF57EDF1DAB
159,PEDIAKID COLICILLUS BEBE 8ML,Non catégorisé,3410,0,3,,3410000,172DFC51-3010-48B9-A32C-9F24E0DFF1AC
315,BD MICRO FINE PLUS PEN NEEDLES 4MM,Non catégorisé,5380,0,1,,5380000,13BCD0E0-7D82-491D-88CA-9F4C52BE4F72
25,OLANZAPINE MYLAN 5MG 28CPS,Médicaments,900,950,1,1/1/2028 12:00:00 AM,,69F88AEA-7EC2-4871-A1A5-9F50C54C6608
1208,GATISTAR COLLYRE 0.3% 5ML,Non catégorisé,950,1350,5,,,3DC1C4F2-A55B-46AB-B98F-9F556279B37D
15,CLARIVER TOUX NOCT AD 150ML,Sirop,1400,0,0,1/10/2026 12:00:00 AM,,AD51B513-8427-4B62-930E-9F6B0BC63E72
20,IXINE 100MG ENFANT (OROKEN),Médicaments,1050,1100,29,1/5/2028 12:00:00 AM,,A2B7D9EF-1460-4A20-BD42-9FC4224D8A89
344,VENOSMIL GEL 20MG 60G,Para-médical,760,840,5,,,C00C254A-482B-4382-A521-A040D2CCC887
1012,DONORMYL 15mg,Non catégorisé,0,1550,0,,,414136F7-B983-42D9-85F0-A0480136E10A
1086,"SERINGUE INSULIN 0,3ml",Non catégorisé,0,700,126,,,5CF7B547-FD1B-4580-A951-A0A24C485AC0
133,PEDIAKID TOUX SECHE&GRASSE 125ML,Non catégorisé,2410,0,15,,2410000,B23AD090-C72F-49B5-9181-A0B6F0F9B570
12,FLUDITEC SIROP 2% enf FL125ML,Sirop,670,750,11,2/1/2026 12:00:00 AM,,00DFC739-5DB8-4BEE-A6AD-A0D5DC4546A4
1199,FLUVERMAL SUSP BUV,Non catégorisé,1000,1100,5,,,20AC9E02-02F8-49AB-A9EE-A106C82BB023
7,TENSOPLAST 2.5MX8CM,Para-médical,1150,1400,23,1/1/2028 12:00:00 AM,,695DEF19-A28C-412E-8605-A175DA84D741
793,MYCOSTER CREM DERM 1 TB 30G,Dermo-cosmétique,970,1000,0,,,5EAA43C6-468D-4E01-B1E9-A180CA92FA94
1302,LABELLO NIVEA LIP CARE,Non catégorisé,300,400,60,,,FEF04C6F-E22D-48D6-83A5-A1B07249F48E
1055,fucidine 2% creme 15g,Crème,700,850,25,,,B99E6E92-FD9E-4FF3-9540-A21CE55FE4DF
487,GLUCOPHAGE 500MG CPR BT30,Médicaments,350,400,0,1/1/2029 12:00:00 AM,,0755C7BE-1D9C-479C-8D61-A22F333D9BB4
289,NOVOMIX 30FLEXPEN 5*3ML,Non catégorisé,9770,0,2,,9770000,1F6D52C0-5F9D-4FC5-9E9E-A236C9EB7407
977,XARELTO 20 M,Médicaments,4500,5400,13,,,EF3077F0-157F-45C2-810C-A258CDC8DD62
189,PEDIAKID GOMMES MULTVITAMINEES 60OURSONS,Non catégorisé,2410,0,2,,2410000,C01EE659-AB64-47B7-90DB-A25D0C020CB5
1165,KETORAL 100ML  SHAMPOO,Para-médical,1200,1250,15,,,F5B7BD62-8211-49FC-80E8-A28DC7B3CF12
817,URINOIR PORTABLE POUR FEMME,Non catégorisé,1150,0,0,,,D1F46EEA-CE74-4D03-908E-A2CAE05426E2
702,HUMEX COLLUT SPRAT SS FL/35ML FR,Sirop,850,900,0,,,8D335E1B-D2C5-4F62-852E-A35AD45889ED
360,FINASTERIDE MYLAN 5MG 28 CPR,Non catégorisé,2400,0,0,,,E213CB76-626F-4282-9F1E-A3DCF435807A
447,CLAMOXYL PDR SP 500MG 12 DOS,Médicaments,550,660,0,1/9/2027 12:00:00 AM,,588EFC6E-A3E4-4E75-B3F6-A43706922887
370,PREGNACARE CONCEPTION 30TAB,Vitamine,1050,1450,7,,,E0BE6A58-4F20-465F-BE70-A4398DD8B504
105,GLUCOPHAGE 500MG CPR,Non catégorisé,0,0,0,,,0131D12F-43C8-41D9-B034-A45EF0579320
196,EFFIZINC 15MG GELU BT 60,Non catégorisé,2660,0,2,,2660000,A1438ABB-D085-4CA8-9CAB-A47245002896
1250,TAMSULOSINE CRISTER 0.4MG LP 30 GEL,Médicaments,1400,1500,18,,,48D24C89-61E7-487C-B3B6-A4B825B0FB59
595,CATHETER BLUE 22,Non catégorisé,150,0,0,,,CCAEB606-7DD0-4B84-86DF-A4D038DF75F5
87,OMEPRAZOLE MYLAN 20 MG 28 GEL,Médicaments,1250,1300,0,,,B75C4627-9C4D-44E6-8A40-A4EC46693521
136,NYSTAMAX 100 000 IU/ML SUS BUV FL 30ML,Non catégorisé,650,0,10,,650000,2198A403-A87F-4334-814A-A4FF59C900A0
1248,VESICARE 5MG 30TB/DR,Non catégorisé,2100,2200,5,,,9C4BC244-7E63-4F84-834A-A5771EF602B8
153,GRANIONS CHONDROSTÉO COLLAGÈNE MARIN POUDRE 280G,Non catégorisé,6660,0,2,,6660000,3DB3ECB9-6BBC-4948-8FDA-A59B57F740E2
222,[LATEX SIZE M/L] GANT LATEX SIZE (M) (L) B/100,Non catégorisé,1500,0,10,,1500000,3ABD9E8C-6413-4407-9A8B-A5D52272922E
362,PERVITAL CPR B/20,Non catégorisé,350,700,30,1/2/2028 12:00:00 AM,,832D57A9-875E-49DC-82CA-A6138A5E6578
776,BIAFINE EMULS CUTANE TUBE 93G,Para-médical,690,850,9,,,A5112C92-D98C-4835-8ED0-A627FFC156B0
903,3 ANNEAUX SAVON DE MARSEILLE ORIGINAL 4X100GR,Non catégorisé,576,850,15,,,AF8EF73E-9E82-4AB6-9F82-A634622B74A5
262,AMLOR 10MG GELULE 30,Non catégorisé,1710,0,4,,1710000,6CC578F1-0ADC-458B-A1C3-A66BB0B2A7E7
1156,BI PROFENID 100 MG 20TB DR,Non catégorisé,900,1100,9,,,73A74D7C-E532-489A-8040-A6872CBD29DC
1068,MASQUE VISSAGE NOIR,Non catégorisé,0,30,68,,,7754810C-B061-4383-B7E6-A690EF20B07C
449,CODOLIPRANE 400MG CPR BT/16,Non catégorisé,700,0,0,,,F0B7A70E-DD88-419B-B188-A693BACDC89D
1109,KAPTOPRIL 25MG 50 TB,Non catégorisé,1250,1350,10,,,910C7E28-FA3C-4BF9-AC58-A6A45E6A2813
45,HUMEX COLLUT SPRAY SS FL/35ML FR50,Sirop,850,900,0,1/6/2027 12:00:00 AM,,58249134-532A-456B-9EB9-A6AF75D0D3EF
1099,CHICCO TALCUM POU,Non catégorisé,1060,1160,4,,,E83CEF0D-19BC-4A8B-9CD6-A6C691D867DD
951,GENTAMICINE PAN INJ 80MG /2ML,Para-médical,1980,2100,5,,,F649FAC7-0C50-47AD-BEDE-A7A8725DB65B
939,GILLETTE BLUE 3 RASOIR 4+1 SENSITIVE,Non catégorisé,783,1170,6,,,9CB54326-3209-444A-906A-A82C7EBA5E6B
1339,SLEEPY APPLE,Non catégorisé,0,400,12,,,6E85A580-369B-42EC-9B34-A87CB40D1DFE
987,INNOTEX COCKTAIL 1*3,Para-médical,300,350,44,,,3CF7FF50-A641-4D32-A78F-A8FA352937BB
1237,JANUMET 50/850 MG 56 TAB,Médicaments,0,3700,5,,,A8C89968-66BF-4D2E-8F47-A92D25D9E993
41,TERBINAFINE MYLAN 250MG 28CP5,Médicaments,3550,3600,2,1/3/2027 12:00:00 AM,,2C6C4B3A-DF40-4C44-B0E3-A943506080A8
1113,coversyl 5 mg,Non catégorisé,0,3900,5,,,177DE0ED-5EEA-4807-9BE3-A94BA44CF15A
190,PEDIAKID GOMMES IMMUNITE 60OURSONS,Non catégorisé,2410,0,2,,2410000,58D18DC6-9D2F-48BE-89C3-A97B97185B64
149,DOPPELHERZ AKTIV HAEMO VITAL 30TAB,Non catégorisé,1130,0,3,,1130000,2B0AB32F-29F3-4BEA-A7B9-A9A37D17038C
1291,BIOHEALTH CALCIUM+VITD3 EFF B/20,Non catégorisé,800,900,12,,,94E8DAFB-7D87-4FFE-9725-A9CF2B73FE8D
380,MUCOCIL  SIROP ADFL125ML,Non catégorisé,330,700,25,1/1/2028 12:00:00 AM,,8EDF019E-6065-4ADD-807C-AA01391AED12
1008,COTON CODEX HYDRO LABELL ZIG ZIAG 100G,Non catégorisé,390,490,14,,,CF609A0F-1B7E-497B-B30F-AA64975804BC
427,BACTRIM AD CPR BT30( DR)0,Non catégorisé,1050,1150,4,,,036BB7F7-7B91-4790-9453-AABFA6D869C2
1123,AKTIV IMMUNO DEPOT,Non catégorisé,1250,1350,2,,,DD9A9EBE-380A-46EB-8CBB-AAEB12696506
814,DICLO-DENK 100MG B/10SUPP,Médicaments,780,830,2,,,2332D18A-1CD1-4B83-83A9-AB6A563424D8
456,DOLIPRANE VIT C EFFE 500MG CPR B16,Non catégorisé,600,0,0,,,79611DB4-112E-4B22-AD84-AB909D09337C
758,CATHATER COURT IV 22GBLEU,Non catégorisé,70,100,98,,,09BE7B58-1D0B-44C9-8723-AC56FC13369F
212,DOPPELHERZ AKTIV A-Z MULTIVIT+MINERALIEN 15 EFF,Non catégorisé,1020,0,3,,1020000,17FB78B5-8E9A-4908-A8F3-AC7349C5BBFA
1043,"LOCODERM 0,1% CREM 30G",Non catégorisé,900,1200,21,,,9A1FAAB5-90BC-44B4-AC6C-AC75F261597C
1348,MINIDRIL CPR BT1*21,Non catégorisé,0,750,10,,,C564FAC3-516B-4C5B-998F-AC80F7ABF865
430,BETASTENE GH 0.05% GETTE BUV F/30ML,Sirop,850,1400,20,,,622641E0-D8E2-480B-8D7C-AC89348756EF
1337,R9059,Non catégorisé,0,250,12,,,9D581434-1C15-432F-AC6C-ACA031D9E370
1131,AKTIV OMEGA -3,Non catégorisé,1500,1600,0,,,EE8AD542-E75C-4C95-8277-ACA73F267F64
1085,"SERINGUE INSULIN 0,,5 ML",Para-médical,0,600,138,,,4AB1D746-420C-4D63-AC91-ACCAD0377BC3
676,UTROGESTAN CAPS O/V 200MG B12,Vitamine,1950,2500,2,1/10/2027 12:00:00 AM,,04B2A0C6-419C-46B8-8A7A-ACCD00CEBDDB
768,FLAMMAZINE CREME TB50GR,Crème,1000,1500,10,,,8D718F45-AEC3-4A2E-BDC8-ACED2DE38D34
467,EFFERALGAN NN 80MG SACHET BT12,Non catégorisé,300,0,0,,,352CE5EE-1DA9-4653-BD07-ACFE3552CA14
843,GOUPILLON POUR BIBERON,Non catégorisé,1500,1600,6,,,DFFDE108-1688-4BF7-B68A-AD0E0AE5544A
1284,OTRIVINE 0.1% AD GTE NAS/10ML,Non catégorisé,600,700,9,,,924BFB23-FB68-4A45-8D9C-AD1E43C40410
685,PERFECTIL ORIGINAL TRIPLE ACTIVE,Vitamine,1080,1450,4,1/7/2027 12:00:00 AM,,660CCB2F-805F-48A3-AD37-AD2E1C59DB7E
1251,BACK SUPPORT YC7815,Non catégorisé,4000,4100,3,,,C2B42F41-F72A-4FBB-BEC4-AD32473398C6
585,UVESTEROL ADEC FL10ML,Non catégorisé,600,650,22,1/5/2026 12:00:00 AM,,FB190D40-D44D-4EEB-93B3-AD75D3F9EA54
630,APPAREIL ON CAL PLUS,Para-médical,3000,3500,8,,,57300BEF-5216-4C72-9376-AD805DA4815D
437,CALCIBORONATE CPR EFFER BT20,Non catégorisé,900,0,0,,,095BA229-75C4-48AA-9910-AD87073B25FB
960,DOLIPRNE PEDIATRIQUE SUSP,Suppositoire,500,600,4,,,CA85EAF9-BA66-4537-B82C-AD8BEB02C331
1210,CO AVAZIR POMMADE OPHTALMIQUE STERILE 5ML,Non catégorisé,720,950,5,,,8DBDE9A3-2981-4646-BE27-AD993F281D46
933,EVOLUDERM LAIT CORPS COCO POMPE 500 ML,Non catégorisé,660,980,2,,,021DCE03-ED15-4961-9159-ADB344C6209A
19,IXINE 40MG NRS (OROKEN),Médicaments,800,950,16,1/5/2028 12:00:00 AM,,62E3F050-3174-405D-8702-ADE04BEC074D
755,TEGRETOL CR 200MG 20TB,Non catégorisé,1250,1350,0,,,F282F9E7-2811-4FFF-8932-AE9659361CAC
236,CARBOSYLANE GELU AD BT2X24DOS,Non catégorisé,2790,2850,4,,,C9EC8706-0AF9-4951-9CCB-AED61223A953
715,ATARAX 25MG CPR B/30,Non catégorisé,650,850,14,1/4/2029 12:00:00 AM,,D86B93FE-DFAA-4BD8-A7EF-AEE97EE8C19B
707,NOSPA 40MG CPR BT20,Médicaments,600,700,40,1/11/2027 12:00:00 AM,,EE8DF9C4-2703-4ECB-90A8-AEF320437A15
57,NOURRISON 200ML,Non catégorisé,0,0,20,,,97BACA70-2AEA-4A51-A574-AF59B8DBAA6E
40,TRIALGIC GEL B24,Médicaments,650,750,98,1/3/2028 12:00:00 AM,,D947DFCF-0349-4DD8-BD77-AF6F811B8395
9,ORPLEX SYRUP,Sirop,500,550,5,1/6/2026 12:00:00 AM,,D3DDC2FC-B7D5-4304-80A6-AFB50EDB355F
559,PROSTALEN ( ALFUZOSINE HYDROCHLORIE) TAB,Non catégorisé,2350,0,0,,,9C428566-2A8A-44B2-AE93-AFE141CB66E2
117,DOLIMEX PARACETAMOL SUPPO 125MG B/10,Suppositoire,300,400,4,,,2EF2BCA7-F4AE-42A7-B797-AFE34EF49D8F
1297,AKLOVIR 200MG 25 TB (ACICLOVIR),Médicaments,1350,1450,5,,,A6AAC6BA-8DB0-43C4-88A6-AFED16BA2263
2,PROFENID 100MG CPR BT30,Médicaments,1950,2050,8,1/12/2027 12:00:00 AM,,22BF5BE9-0A8D-4E47-8B6A-B0366DEEB803
687,ONCEAIR MONTELUKAST 4MG SACH 28,Sachet,1450,0,0,1/6/2027 12:00:00 AM,,8A0BB96E-D7C6-4789-857B-B04237E6C2C4
868,BPH CREME ANTI-TACI-tES NIACINAMIDE SOML,Non catégorisé,1009,1500,6,,,C2E4C9DC-B091-4FED-B0E1-B0A3FDA0132A
203,DOLO-DENK GEL 20G,Non catégorisé,660,0,5,,660000,DA4A19C1-DA14-40A9-99E4-B0C97A26E534
803,DOLO-DENK GEL 20G,Para-médical,660,700,5,,,5719CDAB-9689-4EB3-AF68-B10643A6E403
649,FERVEX ADULTE SACHET BT8,Sachet,760,950,10,1/9/2027 12:00:00 AM,,1ABCA3AB-DB67-4C86-97DD-B1131443FD63
572,TAVANIC 500MG 7TB DR,Non catégorisé,1450,0,0,,,81CD0F53-E54E-42D5-893C-B117DF251ABA
620,OPTICRON COLLYRE FL5 ML,Sachet,950,1050,2,,,AEB888EF-DACE-4160-AC71-B1682724AD2E
1264,BANDAGE CREP LABELL CELLO 4M*10CM,Para-médical,260,350,29,,,C0DB24D9-A27C-4103-81A1-B16E896431CF
537,NURAVIT SP FL125ML,Sirop,850,950,38,1/6/2027 12:00:00 AM,,0FE09EEF-6D20-4C66-9753-B17E8EA5CB5C
677,LUTENYL 5MG CPR SEC .BT10,Médicaments,1450,1500,0,1/9/2029 12:00:00 AM,,179E5A7E-A0EE-491F-8FC6-B1ECBBF28F79
782,GRANIONS MAGNESIUM MAX 360MG,Médicaments,3040,3100,1,,,48CA2316-409A-49ED-92C3-B20D6C65D2C2
1316,DEROXAT 20MG CP,Médicaments,0,1100,4,,,E2A62F0E-BE5C-4805-A5FB-B23ADCDC4F83
300,OROCAL VITAMINE D3 500MG/400 U.I 60 CPR,Non catégorisé,1970,0,3,,1970000,F9B8783A-C356-44CE-97B6-B2423B34DC8D
597,CATHETER ROSE 20G DR,Non catégorisé,150,0,0,,,A0EAFA5F-A91F-455D-80BF-B25D3C69774B
21,VENTOLINE SIROP FL/150ML DR,Sirop,700,800,5,1/12/2026 12:00:00 AM,,2D3EBE68-9EA1-4CC2-BE0C-B26E4B91501D
604,SNAKE VENOM ANTISERUM L P,Non catégorisé,2900,0,0,,,FBBB7D52-ADB8-4BD4-B371-B2B151470DC2
853,EVOLUDERM LAIT ACTION TACHES ORANGE POMPE 500 ML,Non catégorisé,990,1300,5,,,A15FCC7A-D8C7-4741-8397-B2B32FA025D7
1273,CEFTRIAXONE INJ 1 AMERICIAN,Sirop,700,800,20,,,5B698DAB-517C-44BF-8CF0-B2F499FC82D4
519,LORATADINE ARROW 10MG CP B/7,Non catégorisé,700,800,26,,,1A604AC5-3F4F-4150-9D0D-B3079D0A47A2
89,ATARAX 25MG CPR B/30,Médicaments,650,750,0,,,43648DED-D629-4484-9E5F-B32D2C83B1E6
215,COTON CODEX HYDRO LABELL ZIG-ZAG100G,Non catégorisé,390,0,0,,390000,2005C3A9-4480-4734-B300-B3C2BE9B5718
652,SIMVA-DENK 40MG B/30 (SIMVASTATIN),Médicaments,3200,3300,2,1/11/2027 12:00:00 AM,,F5852A4A-69F5-4DAC-945E-B3CC9F0B3196
201,PHENERGAN 2% CREME 30G,Crème,650,780,4,,,3AF5D844-7BCC-4BFC-A59E-B3E93E4730CA
130,DOPPELHERZ KOLLAGEN 1000 TAB/30,Médicaments,1900,2000,5,,,C9B309B2-1DF8-441D-8A01-B3F081AF618A
1084,BYPHASSE NIACINAMIDE CREME ANTI TACHE,Dermo-cosmétique,0,1800,1,,,6BD8FC5A-9416-44E6-866E-B47EC608CE07
786,DOPPELHERZ AKTIV KINDER OMEGA-3 SP 250ML,Non catégorisé,3190,3290,2,,,3DA4DD73-9697-4B03-B3C4-B4A0BDE20A9D
277,100ML,Non catégorisé,0,0,0,,,7A0327A6-154E-4FA0-A603-B4B40372B47A
495,INDOCID 25MG GEL BT30,Non catégorisé,950,0,0,,,8A2E536F-1889-4EB7-8C4A-B4D33274A608
56,EFFERALGAN 150MG SUPP,Non catégorisé,0,0,0,,,E2650885-D263-44C7-BB0E-B5218CE6069A
842,BABY HAIR & BODY CLEANSER NAT SENS 200ML,Non catégorisé,1318,1420,6,,,EA3D7C3E-6A70-49F6-8627-B525D6A76217
62,OFLOCET GTTS AURICULAIRE,Non catégorisé,0,0,0,,,70AD4A27-8766-4269-AC6C-B5457877428D
849,EVOLUDERM HUILE DE KARITE FL 100ML,Non catégorisé,629,900,3,,,AE5C9AE7-7DF4-4599-9688-B55E99416B84
961,DOLIPRANE PEDIATRIQUE SUSP,Suppositoire,500,550,2,,,4467EAF7-195D-4608-980B-B6132299B33F
429,BEKUNIS(DULCLUX) 30 D,Non catégorisé,900,1000,13,,,4DB25907-297A-4DBB-99A6-B6391EF1A9A6
762,BONCIPRO 500MG B/20,Non catégorisé,1400,1550,19,1/1/2028 12:00:00 AM,,BBBDA1D2-1A06-4AE2-9BBF-B666A4A6DF68
